PROVINSI;KABUPATEN;KECAMATAN;KODE;KELURAHAN;YANG ADA;YANG LAPOR;PERSENTASE LAPOR;MATERI PKBR;MATERI LAINNYA;JUMLAH PERTEMUAN;JUMLAH REMAJA HADIR DALAM PERTEMUAN;JUMLAH PERTEMUAN MATERI PKBR OLEH PIK REMAJA;BULAN
SULAWESI BARAT;PASANGKAYU;DURIPOKU;2004;SIPAKAINGA;1;1;100.00;1;0;1;12;1;AGUSTUS
SULAWESI BARAT;MAMASA;TABANG;1001;TABANG;0;0;0.00;0;0;0;0;0;AGUSTUS
SULAWESI BARAT;MAMASA;TABANG;2003;TADOKALUA;1;0;0.00;0;0;0;0;0;AGUSTUS
SULAWESI BARAT;MAMASA;TABANG;2004;TABANG BARAT;1;0;0.00;0;0;0;0;0;AGUSTUS
SULAWESI BARAT;MAMASA;TABANG;2005;MASUPU;1;1;100.00;1;0;1;25;1;AGUSTUS
SULAWESI BARAT;MAMASA;TABANG;2006;KALAMA;0;0;0.00;0;0;0;0;0;AGUSTUS
SULAWESI BARAT;MAMASA;TABANG;2007;BAKADISURA;0;0;0.00;0;0;0;0;0;AGUSTUS
SULAWESI BARAT;MAMASA;TABANG;2008;SALUKONA;0;0;0.00;0;0;0;0;0;AGUSTUS
SULAWESI BARAT;MAJENE;TUBO SENDANA;2001;ONANG;1;1;100.00;1;0;1;25;1;AGUSTUS
SULAWESI BARAT;MAJENE;TUBO SENDANA;2002;TUBO;1;1;100.00;1;0;1;17;1;AGUSTUS
SULAWESI BARAT;MAJENE;TUBO SENDANA;2003;ONANG UTARA;1;1;100.00;1;0;1;30;1;AGUSTUS
SULAWESI BARAT;MAJENE;TUBO SENDANA;2004;TUBO SELATAN;1;1;100.00;1;0;1;26;1;AGUSTUS
SULAWESI BARAT;MAJENE;TUBO SENDANA;2005;BONDE BONDE;3;3;100.00;3;0;3;90;3;AGUSTUS
SULAWESI BARAT;MAJENE;TUBO SENDANA;2006;TUBO TENGAH;1;1;100.00;1;0;1;30;1;AGUSTUS
SULAWESI BARAT;MAJENE;TUBO SENDANA;2007;TUBO POANG;1;1;100.00;1;0;1;27;1;AGUSTUS
SULAWESI BARAT;MAJENE;MALUNDA;1001;MALUNDA;1;1;100.00;1;0;1;27;1;AGUSTUS
SULAWESI BARAT;MAJENE;MALUNDA;1015;LAMUNGANG BATU;1;1;100.00;1;0;1;25;1;AGUSTUS
SULAWESI BARAT;MAJENE;MALUNDA;2002;BAMBANGAN;1;1;100.00;1;0;1;25;1;AGUSTUS
SULAWESI BARAT;MAJENE;MALUNDA;2004;LOMBANG;1;1;100.00;1;0;1;25;1;AGUSTUS
SULAWESI BARAT;MAJENE;MALUNDA;2005;LOMBONG;1;1;100.00;1;0;1;27;1;AGUSTUS
SULAWESI BARAT;MAJENE;MALUNDA;2006;MEKKATTA;1;1;100.00;1;0;1;25;1;AGUSTUS
SULAWESI BARAT;MAJENE;MALUNDA;2010;MALIAYA;2;0;0.00;0;0;0;0;0;AGUSTUS
SULAWESI BARAT;MAJENE;MALUNDA;2011;LOMBANG TIMUR;1;1;100.00;1;0;1;25;1;AGUSTUS
SULAWESI BARAT;MAJENE;MALUNDA;2012;SALUTAHONGAN;1;1;100.00;1;0;1;25;1;AGUSTUS
SULAWESI BARAT;MAJENE;MALUNDA;2013;LOMBONG TIMUR;1;1;100.00;1;0;1;25;1;AGUSTUS
SULAWESI BARAT;MAJENE;MALUNDA;2014;MEKKATTA SELATAN;1;0;0.00;0;0;0;0;0;AGUSTUS
SULAWESI BARAT;MAJENE;MALUNDA;2016;KAYUANGIN;1;1;100.00;1;0;1;25;1;AGUSTUS
SULAWESI BARAT;PASANGKAYU;DAPURANG;2001;DAPURANG;2;0;0.00;0;0;0;0;0;AGUSTUS
SULAWESI BARAT;PASANGKAYU;DAPURANG;2002;BENGGAULU;1;1;100.00;1;0;1;25;1;AGUSTUS
SULAWESI BARAT;PASANGKAYU;DAPURANG;2003;TIRTABUANA;0;0;0.00;0;0;0;0;0;AGUSTUS
SULAWESI BARAT;PASANGKAYU;DAPURANG;2004;BULU BONGGU;1;1;100.00;1;0;1;25;1;AGUSTUS
SULAWESI BARAT;PASANGKAYU;DAPURANG;2005;SARASA;1;0;0.00;0;0;0;0;0;AGUSTUS
SULAWESI BARAT;MAJENE;TAMMERODO SENDANA;2001;SEPPONG;1;1;100.00;1;0;1;30;1;AGUSTUS
SULAWESI BARAT;MAJENE;TAMMERODO SENDANA;2002;TAMMERODO;2;2;100.00;2;0;2;60;2;AGUSTUS
SULAWESI BARAT;MAJENE;TAMMERODO SENDANA;2003;ULIDANG;1;1;100.00;1;0;1;30;1;AGUSTUS
SULAWESI BARAT;MAJENE;TAMMERODO SENDANA;2004;TALLAMBALAO;1;1;100.00;1;0;1;30;1;AGUSTUS
SULAWESI BARAT;MAJENE;TAMMERODO SENDANA;2005;TAMMERODO UTARA;3;3;100.00;3;0;3;90;3;AGUSTUS
SULAWESI BARAT;MAJENE;TAMMERODO SENDANA;2006;MANYAMBA;1;1;100.00;1;0;1;30;1;AGUSTUS
SULAWESI BARAT;MAJENE;TAMMERODO SENDANA;2007;AWO;1;1;100.00;1;0;1;30;1;AGUSTUS
SULAWESI BARAT;POLEWALI MANDAR;ALLU;1009;PETOOSANG;1;1;100.00;1;0;1;16;1;AGUSTUS
SULAWESI BARAT;POLEWALI MANDAR;ALLU;2002;MOMBI;1;1;100.00;1;0;1;25;1;AGUSTUS
SULAWESI BARAT;POLEWALI MANDAR;ALLU;2003;KALUMAMMANG;1;0;0.00;0;0;0;0;0;AGUSTUS
SULAWESI BARAT;POLEWALI MANDAR;ALLU;2004;PAO-PAO;1;1;100.00;1;0;1;25;1;AGUSTUS
SULAWESI BARAT;POLEWALI MANDAR;ALLU;2005;PUPPU URING;1;1;100.00;1;0;1;25;1;AGUSTUS
SULAWESI BARAT;POLEWALI MANDAR;ALLU;2006;SARAGIAN;1;1;100.00;1;0;1;35;1;AGUSTUS
SULAWESI BARAT;POLEWALI MANDAR;ALLU;2007;SAYOANG;1;1;100.00;1;0;1;25;1;AGUSTUS
SULAWESI BARAT;POLEWALI MANDAR;ALLU;2008;ALU;1;1;100.00;1;0;1;25;1;AGUSTUS
SULAWESI BARAT;MAJENE;PAMBOANG;1001;LALAMPANUA;1;1;100.00;1;0;1;25;1;AGUSTUS
SULAWESI BARAT;MAJENE;PAMBOANG;1002;SIRINDU;1;1;100.00;1;0;1;28;1;AGUSTUS
SULAWESI BARAT;MAJENE;PAMBOANG;2003;ADOLANG;1;1;100.00;1;0;1;27;1;AGUSTUS
SULAWESI BARAT;MAJENE;PAMBOANG;2004;BABABULO;1;1;100.00;1;0;1;24;1;AGUSTUS
SULAWESI BARAT;MAJENE;PAMBOANG;2005;BONDE;1;1;100.00;0;1;1;29;0;AGUSTUS
SULAWESI BARAT;MAJENE;PAMBOANG;2006;BETTENG;1;1;100.00;1;0;1;26;1;AGUSTUS
SULAWESI BARAT;MAJENE;PAMBOANG;2007;SIMBANG;1;1;100.00;1;0;1;25;1;AGUSTUS
SULAWESI BARAT;MAJENE;PAMBOANG;2008;BONDE UTARA;2;2;100.00;2;0;2;50;2;AGUSTUS
SULAWESI BARAT;MAJENE;PAMBOANG;2009;BABABULO UTARA;1;1;100.00;1;0;1;25;1;AGUSTUS
SULAWESI BARAT;MAJENE;PAMBOANG;2010;BUTTU PAMBOANG;1;1;100.00;1;0;1;25;1;AGUSTUS
SULAWESI BARAT;MAJENE;PAMBOANG;2011;BANUA ADOLANG;1;1;100.00;1;0;1;25;1;AGUSTUS
SULAWESI BARAT;MAJENE;PAMBOANG;2012;ADOLANG DHUA;1;1;100.00;0;1;1;25;0;AGUSTUS
SULAWESI BARAT;MAJENE;PAMBOANG;2013;TINAMBUNG;1;1;100.00;1;0;1;25;1;AGUSTUS
SULAWESI BARAT;MAJENE;PAMBOANG;2014;PESULOANG;1;1;100.00;1;0;1;25;1;AGUSTUS
SULAWESI BARAT;MAJENE;PAMBOANG;2015;BALOMBONG;1;1;100.00;1;0;1;25;1;AGUSTUS
SULAWESI BARAT;MAJENE;BANGGAE TIMUR;1001;BAURUNG;1;1;100.00;1;0;1;20;1;AGUSTUS
SULAWESI BARAT;MAJENE;BANGGAE TIMUR;1002;BARUGA;2;2;100.00;2;0;2;32;2;AGUSTUS
SULAWESI BARAT;MAJENE;BANGGAE TIMUR;1003;BARUGA DHUA;1;1;100.00;1;0;1;40;1;AGUSTUS
SULAWESI BARAT;MAJENE;BANGGAE TIMUR;1004;LABUANG;2;2;100.00;2;0;2;93;2;AGUSTUS
SULAWESI BARAT;MAJENE;BANGGAE TIMUR;1005;TANDE;1;1;100.00;1;0;1;26;1;AGUSTUS
SULAWESI BARAT;MAJENE;BANGGAE TIMUR;1006;LEMBANG;3;3;100.00;3;0;3;92;3;AGUSTUS
SULAWESI BARAT;MAJENE;BANGGAE TIMUR;1007;LABUANG UTARA;3;3;100.00;3;0;3;75;3;AGUSTUS
SULAWESI BARAT;MAJENE;BANGGAE TIMUR;1008;TANDE TIMUR;3;3;100.00;3;0;3;40;3;AGUSTUS
SULAWESI BARAT;MAJENE;BANGGAE TIMUR;2009;BUTTU BARUGA;1;1;100.00;1;0;1;28;1;AGUSTUS
SULAWESI BARAT;MAJENE;SENDANA;1001;MOSSO;3;3;100.00;3;0;3;60;3;AGUSTUS
SULAWESI BARAT;MAJENE;SENDANA;1002;MOSSO DHUA;1;1;100.00;1;0;1;25;1;AGUSTUS
SULAWESI BARAT;MAJENE;SENDANA;2004;TOTOLISI SENDANA;1;1;100.00;1;0;1;20;1;AGUSTUS
SULAWESI BARAT;MAJENE;SENDANA;2007;TALLUBANUA;1;1;100.00;1;0;1;25;1;AGUSTUS
SULAWESI BARAT;MAJENE;SENDANA;2015;LALATEDZONG;1;1;100.00;1;0;1;40;1;AGUSTUS
SULAWESI BARAT;MAJENE;SENDANA;2016;BINANGA;1;1;100.00;1;0;1;25;1;AGUSTUS
SULAWESI BARAT;MAJENE;SENDANA;2017;PUTTADA;1;1;100.00;1;0;1;27;1;AGUSTUS
SULAWESI BARAT;MAJENE;SENDANA;2018;PAMINGGALAN;1;1;100.00;1;0;1;25;1;AGUSTUS
SULAWESI BARAT;MAJENE;SENDANA;2019;LEPPANGANG;1;1;100.00;0;0;0;0;0;AGUSTUS
SULAWESI BARAT;MAJENE;SENDANA;2020;PUNDAU;1;1;100.00;1;0;1;25;1;AGUSTUS
SULAWESI BARAT;MAJENE;SENDANA;2021;SENDANA;1;1;100.00;1;0;1;20;1;AGUSTUS
SULAWESI BARAT;MAJENE;SENDANA;2022;BANUA SENDANA;1;1;100.00;1;0;1;25;1;AGUSTUS
SULAWESI BARAT;MAJENE;SENDANA;2023;TALLUBANUA UTARA;1;1;100.00;1;0;1;27;1;AGUSTUS
SULAWESI BARAT;MAJENE;SENDANA;2024;LIMBORO RAMBU-RAMBU;1;1;100.00;1;0;1;25;1;AGUSTUS
SULAWESI BARAT;MAJENE;SENDANA;2025;LIMBUA;1;1;100.00;1;0;1;25;1;AGUSTUS
SULAWESI BARAT;MAJENE;SENDANA;2026;BUKIT SAMANG;1;1;100.00;0;1;1;26;0;AGUSTUS
SULAWESI BARAT;MAMUJU TENGAH;KAROSSA;2001;KAROSSA;1;1;100.00;1;0;1;30;1;AGUSTUS
SULAWESI BARAT;MAMUJU TENGAH;KAROSSA;2002;TASOKKO;1;1;100.00;1;0;1;25;1;AGUSTUS
SULAWESI BARAT;MAMUJU TENGAH;KAROSSA;2003;LARA;1;0;0.00;0;0;0;0;0;AGUSTUS
SULAWESI BARAT;MAMUJU TENGAH;KAROSSA;2004;KADAILA;2;0;0.00;0;0;0;0;0;AGUSTUS
SULAWESI BARAT;MAMUJU TENGAH;KAROSSA;2005;KAYU CALLA;0;0;0.00;0;0;0;0;0;AGUSTUS
SULAWESI BARAT;MAMUJU TENGAH;KAROSSA;2006;LEMBAH HOPO;1;1;100.00;1;0;1;25;1;AGUSTUS
SULAWESI BARAT;MAMUJU TENGAH;KAROSSA;2007;BENGGAULU;1;1;100.00;1;0;1;20;1;AGUSTUS
SULAWESI BARAT;MAMUJU TENGAH;KAROSSA;2008;SUKA MAJU;0;0;0.00;0;0;0;0;0;AGUSTUS
SULAWESI BARAT;MAMUJU TENGAH;KAROSSA;2009;KAMBUNONG;1;1;100.00;1;0;1;25;1;AGUSTUS
SULAWESI BARAT;MAMUJU TENGAH;KAROSSA;2010;SALUBIRO;0;0;0.00;0;0;0;0;0;AGUSTUS
SULAWESI BARAT;MAMUJU TENGAH;KAROSSA;2011;SANJANGO;0;0;0.00;0;0;0;0;0;AGUSTUS
SULAWESI BARAT;MAMUJU TENGAH;TOPOYO;2001;BUDONG-BUDONG;1;1;100.00;1;0;1;26;1;AGUSTUS
SULAWESI BARAT;MAMUJU TENGAH;TOPOYO;2002;TOPOYO;1;0;0.00;0;0;0;0;0;AGUSTUS
SULAWESI BARAT;MAMUJU TENGAH;TOPOYO;2003;TUMBU;1;1;100.00;1;0;1;25;1;AGUSTUS
SULAWESI BARAT;MAMUJU TENGAH;TOPOYO;2004;KABUBU;1;1;100.00;1;0;1;28;1;AGUSTUS
SULAWESI BARAT;MAMUJU TENGAH;TOPOYO;2005;WAEPUTEH;1;1;100.00;1;0;1;25;1;AGUSTUS
SULAWESI BARAT;MAMUJU TENGAH;TOPOYO;2006;TANGKOU;1;1;100.00;1;0;1;25;1;AGUSTUS
SULAWESI BARAT;MAMUJU TENGAH;TOPOYO;2007;TABOLANG;1;1;100.00;1;0;1;34;1;AGUSTUS
SULAWESI BARAT;MAMUJU TENGAH;TOPOYO;2008;PARAILI;1;1;100.00;1;0;1;25;1;AGUSTUS
SULAWESI BARAT;MAMUJU TENGAH;TOPOYO;2009;SALUPANGKANG;1;1;100.00;1;0;1;20;1;AGUSTUS
SULAWESI BARAT;MAMUJU TENGAH;TOPOYO;2010;SALUPANGKANG IV;1;1;100.00;1;0;1;25;1;AGUSTUS
SULAWESI BARAT;MAMUJU TENGAH;TOPOYO;2011;TAPPILINA;1;1;100.00;1;0;1;25;1;AGUSTUS
SULAWESI BARAT;MAMUJU TENGAH;TOPOYO;2012;BAMBAMANURUNG;1;1;100.00;1;0;1;25;1;AGUSTUS
SULAWESI BARAT;MAMUJU TENGAH;TOPOYO;2013;SALULEKBO;1;0;0.00;0;0;0;0;0;AGUSTUS
SULAWESI BARAT;MAMUJU TENGAH;TOPOYO;2014;PANGALLOANG;1;1;100.00;1;0;1;20;1;AGUSTUS
SULAWESI BARAT;MAMUJU TENGAH;TOPOYO;2015;SINABATTA;1;1;100.00;1;0;1;25;1;AGUSTUS
SULAWESI BARAT;PASANGKAYU;BAMBAIRA;2001;BAMBAIRA;1;1;100.00;1;0;1;25;1;SEPTEMBER
SULAWESI BARAT;PASANGKAYU;BAMBAIRA;2002;KASOLOANG;1;1;100.00;1;0;1;25;1;SEPTEMBER
SULAWESI BARAT;PASANGKAYU;BAMBAIRA;2003;TAMPAURE;0;0;0.00;0;0;0;0;0;SEPTEMBER
SULAWESI BARAT;PASANGKAYU;BAMBAIRA;2004;KALUKU NANGKA;1;1;100.00;1;0;1;45;1;SEPTEMBER
SULAWESI BARAT;PASANGKAYU;BAMBALAMOTU;1006;BAMBALAMOTU;2;2;100.00;1;1;2;56;1;SEPTEMBER
SULAWESI BARAT;PASANGKAYU;BAMBALAMOTU;2003;POLEWALI;1;1;100.00;1;0;1;25;1;SEPTEMBER
SULAWESI BARAT;PASANGKAYU;BAMBALAMOTU;2004;RANDOMAYANG;1;1;100.00;1;0;1;28;1;SEPTEMBER
SULAWESI BARAT;PASANGKAYU;BAMBALAMOTU;2007;PANGIANG;1;1;100.00;1;0;1;28;1;SEPTEMBER
SULAWESI BARAT;PASANGKAYU;BAMBALAMOTU;2008;KALOLA;1;1;100.00;1;0;1;33;1;SEPTEMBER
SULAWESI BARAT;PASANGKAYU;BAMBALAMOTU;2009;WULAI;1;1;100.00;1;0;1;32;1;SEPTEMBER
SULAWESI BARAT;PASANGKAYU;BARAS;1001;BARAS;1;1;100.00;1;0;1;30;1;SEPTEMBER
SULAWESI BARAT;PASANGKAYU;BARAS;2002;BALANTI;1;1;100.00;1;0;1;41;1;SEPTEMBER
SULAWESI BARAT;PASANGKAYU;BARAS;2003;MOTU;1;1;100.00;1;0;1;32;1;SEPTEMBER
SULAWESI BARAT;PASANGKAYU;BARAS;2012;BULU PARIGI;1;1;100.00;1;0;1;30;1;SEPTEMBER
SULAWESI BARAT;PASANGKAYU;BARAS;2013;TOWONI;1;1;100.00;1;0;1;17;1;SEPTEMBER
SULAWESI BARAT;PASANGKAYU;BARAS;2016;KASANO;1;1;100.00;1;0;1;25;1;SEPTEMBER
SULAWESI BARAT;PASANGKAYU;BULU TABA;2001;LILIMORI;1;1;100.00;1;0;1;35;1;SEPTEMBER
SULAWESI BARAT;PASANGKAYU;BULU TABA;2002;KARAVE;1;1;100.00;1;0;1;35;1;SEPTEMBER
SULAWESI BARAT;PASANGKAYU;BULU TABA;2003;BUKIT HARAPAN;1;1;100.00;1;0;1;35;1;SEPTEMBER
SULAWESI BARAT;PASANGKAYU;BULU TABA;2004;KASTABUANA;1;1;100.00;1;0;1;35;1;SEPTEMBER
SULAWESI BARAT;PASANGKAYU;BULU TABA;2005;SUMBER SARI;1;1;100.00;1;0;1;35;1;SEPTEMBER
SULAWESI BARAT;PASANGKAYU;BULU TABA;2006;LELEJAE;1;1;100.00;1;0;1;35;1;SEPTEMBER
SULAWESI BARAT;PASANGKAYU;BULU TABA;2007;OMPI;1;1;100.00;1;0;1;35;1;SEPTEMBER
SULAWESI BARAT;PASANGKAYU;DAPURANG;2001;DAPURANG;2;0;0.00;0;0;0;0;0;SEPTEMBER
SULAWESI BARAT;PASANGKAYU;DAPURANG;2002;BENGGAULU;1;0;0.00;0;0;0;0;0;SEPTEMBER
SULAWESI BARAT;PASANGKAYU;DAPURANG;2003;TIRTABUANA;0;0;0.00;0;0;0;0;0;SEPTEMBER
SULAWESI BARAT;PASANGKAYU;DAPURANG;2004;BULU BONGGU;1;1;100.00;1;0;1;25;1;SEPTEMBER
SULAWESI BARAT;PASANGKAYU;DAPURANG;2005;SARASA;1;1;100.00;1;0;1;13;1;SEPTEMBER
SULAWESI BARAT;PASANGKAYU;DURIPOKU;2001;TAMMARUNANG;1;1;100.00;1;0;1;28;1;SEPTEMBER
SULAWESI BARAT;PASANGKAYU;DURIPOKU;2002;SAPTANAJAYA;1;1;100.00;1;0;1;25;1;SEPTEMBER
SULAWESI BARAT;PASANGKAYU;DURIPOKU;2003;TARANGGI;1;1;100.00;1;0;1;27;1;SEPTEMBER
SULAWESI BARAT;PASANGKAYU;DURIPOKU;2004;SIPAKAINGA;1;1;100.00;1;0;1;17;1;SEPTEMBER
SULAWESI BARAT;PASANGKAYU;LARIANG;2001;PARABU;1;1;100.00;1;0;1;25;1;SEPTEMBER
SULAWESI BARAT;PASANGKAYU;LARIANG;2002;KENANGAN;1;1;100.00;1;0;1;15;1;SEPTEMBER
SULAWESI BARAT;PASANGKAYU;LARIANG;2003;BAJAWALI;1;1;100.00;1;0;1;15;1;SEPTEMBER
SULAWESI BARAT;PASANGKAYU;LARIANG;2004;SINGGANI;1;1;100.00;1;0;1;20;1;SEPTEMBER
SULAWESI BARAT;PASANGKAYU;LARIANG;2005;KULU;1;1;100.00;1;0;1;25;1;SEPTEMBER
SULAWESI BARAT;PASANGKAYU;LARIANG;2006;BATU MATORU;1;1;100.00;1;0;1;25;1;SEPTEMBER
SULAWESI BARAT;PASANGKAYU;LARIANG;2007;BAMBAKORO;1;1;100.00;1;0;1;15;1;SEPTEMBER
SULAWESI BARAT;PASANGKAYU;PASANGKAYU;1001;PASANGKAYU;5;5;100.00;5;0;5;125;5;SEPTEMBER
SULAWESI BARAT;PASANGKAYU;PASANGKAYU;1002;MARTAJAYA;1;1;100.00;1;0;1;30;1;SEPTEMBER
SULAWESI BARAT;PASANGKAYU;PASANGKAYU;2010;PAKAVA;1;1;100.00;1;0;1;25;1;SEPTEMBER
SULAWESI BARAT;PASANGKAYU;PASANGKAYU;2014;KARYA BERSAMA;1;1;100.00;1;0;1;30;1;SEPTEMBER
SULAWESI BARAT;PASANGKAYU;PASANGKAYU;2015;AKO;1;1;100.00;1;0;1;25;1;SEPTEMBER
SULAWESI BARAT;PASANGKAYU;PASANGKAYU;2016;GUNUNG SARI;1;1;100.00;1;0;1;20;1;SEPTEMBER
SULAWESI BARAT;PASANGKAYU;PEDONGGA;2001;MALEI;1;1;100.00;1;0;1;25;1;SEPTEMBER
SULAWESI BARAT;PASANGKAYU;PEDONGGA;2002;PEDANDA;1;1;100.00;1;0;1;25;1;SEPTEMBER
SULAWESI BARAT;PASANGKAYU;PEDONGGA;2003;BATU OGE;1;1;100.00;1;0;1;25;1;SEPTEMBER
SULAWESI BARAT;PASANGKAYU;PEDONGGA;2004;MARTASARI;1;1;100.00;1;0;1;0;1;SEPTEMBER
SULAWESI BARAT;PASANGKAYU;SARJO;2001;SARJO;1;1;100.00;1;0;1;25;1;SEPTEMBER
SULAWESI BARAT;PASANGKAYU;SARJO;2002;MAPONU;0;0;0.00;0;0;0;0;0;SEPTEMBER
SULAWESI BARAT;PASANGKAYU;SARJO;2003;LETAWA;0;0;0.00;0;0;0;0;0;SEPTEMBER
SULAWESI BARAT;PASANGKAYU;SARJO;2004;SARUDE;1;1;100.00;1;0;1;25;1;SEPTEMBER
SULAWESI BARAT;PASANGKAYU;SARUDU;2001;SARUDU;1;1;100.00;1;0;1;25;1;SEPTEMBER
SULAWESI BARAT;PASANGKAYU;SARUDU;2003;BULU MARIO;1;1;100.00;1;0;1;37;1;SEPTEMBER
SULAWESI BARAT;PASANGKAYU;SARUDU;2005;KUMASARI;1;1;100.00;1;0;1;23;1;SEPTEMBER
SULAWESI BARAT;PASANGKAYU;SARUDU;2011;PATIKA;1;1;100.00;1;0;1;35;1;SEPTEMBER
SULAWESI BARAT;PASANGKAYU;SARUDU;2012;DODA;1;1;100.00;1;0;1;22;1;SEPTEMBER
SULAWESI BARAT;PASANGKAYU;TIKKE RAYA;2001;TIKKE;1;0;0.00;0;0;0;0;0;SEPTEMBER
SULAWESI BARAT;PASANGKAYU;TIKKE RAYA;2002;MAKMUR JAYA;1;0;0.00;0;0;0;0;0;SEPTEMBER
SULAWESI BARAT;PASANGKAYU;TIKKE RAYA;2003;LARIANG;1;1;100.00;1;0;1;25;1;SEPTEMBER
SULAWESI BARAT;PASANGKAYU;TIKKE RAYA;2004;PAJALELE;1;1;100.00;1;0;1;25;1;SEPTEMBER
SULAWESI BARAT;PASANGKAYU;TIKKE RAYA;2005;JENGENG RAYA;1;1;100.00;1;0;1;25;1;SEPTEMBER
SULAWESI BARAT;MAMUJU;MAMUJU;1002;BINANGA;4;4;100.00;4;0;4;110;4;SEPTEMBER
SULAWESI BARAT;MAMUJU;MAMUJU;1003;MAMUNYU;3;3;100.00;3;0;3;105;3;SEPTEMBER
SULAWESI BARAT;MAMUJU;MAMUJU;1012;KAREMA;3;3;100.00;3;0;3;105;3;SEPTEMBER
SULAWESI BARAT;MAMUJU;MAMUJU;1013;RIMUKU;1;1;100.00;1;0;1;36;1;SEPTEMBER
SULAWESI BARAT;MAMUJU;MAMUJU;2005;BAMBU;2;2;100.00;2;0;2;70;2;SEPTEMBER
SULAWESI BARAT;MAMUJU;MAMUJU;2006;KARAMPUANG;1;1;100.00;1;0;1;35;1;SEPTEMBER
SULAWESI BARAT;MAMUJU;MAMUJU;2010;TADUI;1;1;100.00;1;0;1;34;1;SEPTEMBER
SULAWESI BARAT;MAMUJU;MAMUJU;2014;BATU PANNU;1;1;100.00;1;0;1;35;1;SEPTEMBER
SULAWESI BARAT;MAMUJU;TAPALANG;1001;GALUNG;1;1;100.00;1;0;1;25;1;SEPTEMBER
SULAWESI BARAT;MAMUJU;TAPALANG;1002;KASAMBANG;1;1;100.00;0;1;1;25;0;SEPTEMBER
SULAWESI BARAT;MAMUJU;TAPALANG;1014;DAYANGINNA;1;0;0.00;0;0;0;0;0;SEPTEMBER
SULAWESI BARAT;MAMUJU;TAPALANG;2003;OROBATU;1;1;100.00;1;0;1;25;1;SEPTEMBER
SULAWESI BARAT;MAMUJU;TAPALANG;2006;TAKANDEANG;1;1;100.00;1;0;1;25;1;SEPTEMBER
SULAWESI BARAT;MAMUJU;TAPALANG;2009;BELA;1;1;100.00;1;0;1;25;1;SEPTEMBER
SULAWESI BARAT;MAMUJU;TAPALANG;2010;TAAN;2;2;100.00;2;0;2;50;2;SEPTEMBER
SULAWESI BARAT;MAMUJU;TAPALANG;2011;TAMPALANG;1;1;100.00;1;0;1;25;1;SEPTEMBER
SULAWESI BARAT;MAMUJU;TAPALANG;2012;RANTEDODA;1;1;100.00;1;0;1;25;1;SEPTEMBER
SULAWESI BARAT;MAMUJU;TAPALANG;2013;KOPEANG;1;1;100.00;1;0;1;25;1;SEPTEMBER
SULAWESI BARAT;MAMUJU;KALUKKU;1001;SINYONYOI;1;1;100.00;1;0;1;25;1;SEPTEMBER
SULAWESI BARAT;MAMUJU;KALUKKU;1002;BEBANGA;2;2;100.00;2;0;2;40;2;SEPTEMBER
SULAWESI BARAT;MAMUJU;KALUKKU;1003;KALUKKU;1;1;100.00;1;0;1;25;1;SEPTEMBER
SULAWESI BARAT;MAMUJU;KALUKKU;1014;SINYONYOI SELATAN;1;1;100.00;1;0;1;27;1;SEPTEMBER
SULAWESI BARAT;MAMUJU;KALUKKU;2004;SONDOANG;1;1;100.00;1;0;1;25;1;SEPTEMBER
SULAWESI BARAT;MAMUJU;KALUKKU;2005;BERU-BERU;1;1;100.00;1;0;1;25;1;SEPTEMBER
SULAWESI BARAT;MAMUJU;KALUKKU;2006;BELANG BELANG;1;1;100.00;1;0;1;26;1;SEPTEMBER
SULAWESI BARAT;MAMUJU;KALUKKU;2007;KABULOANG;1;1;100.00;1;0;1;30;1;SEPTEMBER
SULAWESI BARAT;MAMUJU;KALUKKU;2008;KEANG;1;1;100.00;1;0;1;20;1;SEPTEMBER
SULAWESI BARAT;MAMUJU;KALUKKU;2009;POKKANG;1;1;100.00;1;0;1;15;1;SEPTEMBER
SULAWESI BARAT;MAMUJU;KALUKKU;2010;GULILING;1;1;100.00;1;0;1;16;1;SEPTEMBER
SULAWESI BARAT;MAMUJU;KALUKKU;2011;UHAIMATE;1;1;100.00;1;0;1;20;1;SEPTEMBER
SULAWESI BARAT;MAMUJU;KALUKKU;2012;KALUKKU BARAT;1;1;100.00;1;0;1;25;1;SEPTEMBER
SULAWESI BARAT;MAMUJU;KALUKKU;2013;PAMMULUKANG;1;1;100.00;1;0;1;28;1;SEPTEMBER
SULAWESI BARAT;MAMUJU;BONEHAU;2001;BONEHAU;1;1;100.00;1;0;1;25;1;SEPTEMBER
SULAWESI BARAT;MAMUJU;BONEHAU;2002;SALUTIWO;1;1;100.00;1;0;1;25;1;SEPTEMBER
SULAWESI BARAT;MAMUJU;BONEHAU;2003;BUTTUADA;1;1;100.00;1;0;1;25;1;SEPTEMBER
SULAWESI BARAT;MAMUJU;BONEHAU;2004;TAMALEA;1;1;100.00;1;0;1;25;1;SEPTEMBER
SULAWESI BARAT;MAMUJU;BONEHAU;2005;LUMIKA;1;1;100.00;1;0;1;25;1;SEPTEMBER
SULAWESI BARAT;MAMUJU;BONEHAU;2006;MAPPU;1;1;100.00;1;0;1;25;1;SEPTEMBER
SULAWESI BARAT;MAMUJU;BONEHAU;2009;BANUADA;1;1;100.00;1;0;1;25;1;SEPTEMBER
SULAWESI BARAT;MAMUJU;BONEHAU;2010;HINUA;1;1;100.00;1;0;1;20;1;SEPTEMBER
