PROVINSI;KABUPATEN;KECAMATAN;KODE;KELURAHAN;YANG ADA;YANG LAPOR;PERSENTASE LAPOR;MATERI PBKR;MATERI KESPRO;MATERI LAINNYA;JUMLAH PERTEMUAN PENYULUHAN;TATAP MUKA;VIRTUAL;JUMLAH KELUARGA ANGGOTA BKR;JUMLAH KELUARGA ANGGOTA BKR HADIR PERTEMUAN;STATUS PUS;STATUS BER-KB;JUMLAH KELUARGA ANGGOTA BKR HADIR PERTEMUAN MATERI PKBR;BULAN
SULAWESI BARAT;MAMASA;ARALLE;2007;ARALLE UTARA;0;0;0.00;0;0;0;0;0;0;0;0;0;0;0;JUNI
SULAWESI BARAT;MAMASA;ARALLE;2009;UHAIDAHO;0;0;0.00;0;0;0;0;0;0;0;0;0;0;0;JUNI
SULAWESI BARAT;MAMASA;ARALLE;2010;BARURU;0;0;0.00;0;0;0;0;0;0;0;0;0;0;0;JUNI
SULAWESI BARAT;MAMASA;ARALLE;2015;RALLEANAK UTARA;0;0;0.00;0;0;0;0;0;0;0;0;0;0;0;JUNI
SULAWESI BARAT;MAMASA;ARALLE;2016;PAMOSEANG PANGGA;0;0;0.00;0;0;0;0;0;0;0;0;0;0;0;JUNI
SULAWESI BARAT;MAMASA;ARALLE;2017;KALABE;0;0;0.00;0;0;0;0;0;0;0;0;0;0;0;JUNI
SULAWESI BARAT;MAMASA;ARALLE;2018;ARALLE SELATAN;0;0;0.00;0;0;0;0;0;0;0;0;0;0;0;JUNI
SULAWESI BARAT;MAMASA;ARALLE;2019;HAHANGAN;0;0;0.00;0;0;0;0;0;0;0;0;0;0;0;JUNI
SULAWESI BARAT;POLEWALI MANDAR;CAMPALAGIAN;1001;PAPPANG;1;1;100.00;1;1;0;1;1;0;151;54;33;32;54;JUNI
SULAWESI BARAT;POLEWALI MANDAR;CAMPALAGIAN;2002;LALIKO;1;1;100.00;1;0;0;1;1;0;377;95;60;28;95;JUNI
SULAWESI BARAT;POLEWALI MANDAR;CAMPALAGIAN;2003;BONDE;1;1;100.00;1;0;0;1;0;0;263;219;115;54;219;JUNI
SULAWESI BARAT;POLEWALI MANDAR;CAMPALAGIAN;2004;KATUMBANGAN LEMO;1;1;100.00;1;1;0;1;1;0;35;15;7;3;15;JUNI
SULAWESI BARAT;POLEWALI MANDAR;CAMPALAGIAN;2005;PANYAMPA;1;1;100.00;1;0;0;1;1;0;218;81;49;33;81;JUNI
SULAWESI BARAT;POLEWALI MANDAR;CAMPALAGIAN;2006;SURUANG;1;1;100.00;1;0;0;1;1;0;183;10;7;7;10;JUNI
SULAWESI BARAT;POLEWALI MANDAR;CAMPALAGIAN;2007;LAMPOKO;1;1;100.00;1;0;0;1;1;0;367;10;5;4;10;JUNI
SULAWESI BARAT;POLEWALI MANDAR;CAMPALAGIAN;2008;KATUMBANGAN;1;1;100.00;1;0;0;1;1;0;52;44;25;17;44;JUNI
SULAWESI BARAT;POLEWALI MANDAR;CAMPALAGIAN;2009;LAPEO;1;1;100.00;1;1;0;1;1;0;262;201;128;49;201;JUNI
SULAWESI BARAT;POLEWALI MANDAR;CAMPALAGIAN;2010;PARAPPE;1;1;100.00;1;1;0;1;1;0;386;221;110;68;221;JUNI
SULAWESI BARAT;POLEWALI MANDAR;CAMPALAGIAN;2011;ONGKO;1;1;100.00;1;1;0;1;1;0;271;54;30;9;54;JUNI
SULAWESI BARAT;POLEWALI MANDAR;CAMPALAGIAN;2012;KENJE;1;1;100.00;1;0;0;1;1;0;295;45;29;28;45;JUNI
SULAWESI BARAT;POLEWALI MANDAR;CAMPALAGIAN;2013;SUMARRANG;1;1;100.00;1;0;0;1;1;0;22;14;10;10;14;JUNI
SULAWESI BARAT;POLEWALI MANDAR;CAMPALAGIAN;2014;BOTTO;1;1;100.00;1;0;0;1;1;0;253;30;24;16;30;JUNI
SULAWESI BARAT;POLEWALI MANDAR;CAMPALAGIAN;2015;GATTUNGAN;1;1;100.00;1;0;0;1;1;0;194;50;37;21;50;JUNI
SULAWESI BARAT;POLEWALI MANDAR;CAMPALAGIAN;2016;PADANG TIMUR;1;1;100.00;1;1;0;1;1;0;285;77;46;30;77;JUNI
SULAWESI BARAT;POLEWALI MANDAR;CAMPALAGIAN;2017;PADANG;1;1;100.00;1;0;0;1;1;0;84;50;25;16;50;JUNI
SULAWESI BARAT;POLEWALI MANDAR;CAMPALAGIAN;2018;LAGI-AGI;1;1;100.00;1;0;0;1;1;0;433;30;16;9;30;JUNI
SULAWESI BARAT;MAMUJU;PAPALANG;2001;TOABO;1;1;100.00;0;1;0;1;1;0;208;91;56;53;0;JUNI
SULAWESI BARAT;MAMUJU;PAPALANG;2002;PAPALANG;1;1;100.00;1;0;0;1;1;0;505;39;23;22;39;JUNI
SULAWESI BARAT;MAMUJU;PAPALANG;2003;BONDA;1;1;100.00;1;0;0;1;1;0;108;93;74;55;93;JUNI
SULAWESI BARAT;MAMUJU;PAPALANG;2004;TOPORE;1;1;100.00;1;1;0;1;1;0;170;139;88;82;139;JUNI
SULAWESI BARAT;MAMUJU;PAPALANG;2005;SALUKAYU;1;1;100.00;1;0;0;1;1;0;180;77;55;45;77;JUNI
SULAWESI BARAT;MAMUJU;PAPALANG;2006;SUKADAMAI;1;1;100.00;1;1;0;1;1;0;81;60;47;45;60;JUNI
SULAWESI BARAT;MAMUJU;PAPALANG;2007;BODA-BODA;1;1;100.00;1;0;0;1;1;0;170;43;30;27;43;JUNI
SULAWESI BARAT;MAMUJU;PAPALANG;2008;SISANGO;1;1;100.00;1;1;0;1;1;0;60;8;8;7;8;JUNI
SULAWESI BARAT;MAMUJU;PAPALANG;2009;BATU AMPA;1;1;100.00;1;1;0;1;1;0;96;41;28;15;41;JUNI
SULAWESI BARAT;PASANGKAYU;TIKKE RAYA;2001;TIKKE;1;1;100.00;1;1;0;1;1;0;336;20;14;12;20;JUNI
SULAWESI BARAT;PASANGKAYU;TIKKE RAYA;2002;MAKMUR JAYA;1;1;100.00;1;1;0;1;1;0;285;30;20;10;30;JUNI
SULAWESI BARAT;PASANGKAYU;TIKKE RAYA;2003;LARIANG;1;1;100.00;1;0;0;1;0;0;371;56;44;33;56;JUNI
SULAWESI BARAT;PASANGKAYU;TIKKE RAYA;2004;PAJALELE;1;1;100.00;1;0;0;1;1;0;272;76;55;40;76;JUNI
SULAWESI BARAT;PASANGKAYU;TIKKE RAYA;2005;JENGENG RAYA;1;1;100.00;1;1;0;1;1;0;218;38;25;16;38;JUNI
SULAWESI BARAT;MAMASA;BAMBANG;2001;MOKALLANG;1;1;100.00;1;0;0;1;1;0;88;70;32;30;70;JUNI
SULAWESI BARAT;MAMASA;BAMBANG;2002;MASOSO;1;1;100.00;1;0;0;1;1;0;71;55;33;32;55;JUNI
SULAWESI BARAT;MAMASA;BAMBANG;2003;SALUASSING;1;1;100.00;1;0;0;1;1;0;168;151;92;84;151;JUNI
SULAWESI BARAT;MAMASA;BAMBANG;2004;SALUBULO;1;1;100.00;1;0;0;1;1;0;76;66;45;36;66;JUNI
SULAWESI BARAT;MAMASA;BAMBANG;2005;SALUKADI;1;1;100.00;1;0;0;1;1;0;58;43;27;23;43;JUNI
SULAWESI BARAT;MAMASA;BAMBANG;2006;SALUKEPOPOK;1;1;100.00;1;0;0;1;1;0;117;52;39;34;52;JUNI
SULAWESI BARAT;MAMASA;BAMBANG;2007;ULUMAMBI BARAT;1;1;100.00;1;0;0;1;1;0;5;5;2;2;5;JUNI
SULAWESI BARAT;MAMASA;BAMBANG;2008;LIMBADEBATA;1;1;100.00;1;0;0;1;1;0;116;40;26;26;40;JUNI
SULAWESI BARAT;MAMASA;BAMBANG;2009;TANETE TOMBA;1;1;100.00;1;0;0;1;1;0;40;30;26;19;30;JUNI
SULAWESI BARAT;MAMASA;BAMBANG;2010;BAMBANG;1;1;100.00;1;0;0;1;1;0;108;8;2;2;8;JUNI
SULAWESI BARAT;MAMASA;BAMBANG;2011;RANTELEMO;1;1;100.00;1;1;0;1;1;0;73;67;42;39;67;JUNI
SULAWESI BARAT;MAMASA;BAMBANG;2012;SALUDENGEN;1;1;100.00;1;0;0;1;1;0;63;46;16;13;46;JUNI
SULAWESI BARAT;MAMASA;BAMBANG;2013;ULUMAMBI;1;1;100.00;1;0;0;1;1;0;5;5;3;3;5;JUNI
SULAWESI BARAT;MAMASA;BAMBANG;2014;BAMBANG TIMUR;1;1;100.00;1;0;0;1;1;0;5;5;3;2;5;JUNI
SULAWESI BARAT;MAMASA;BAMBANG;2015;MINANGA;1;1;100.00;1;0;0;1;0;0;5;5;4;2;5;JUNI
SULAWESI BARAT;MAMASA;BAMBANG;2016;SIKAMASE;1;1;100.00;1;0;0;1;1;0;50;28;14;14;28;JUNI
SULAWESI BARAT;MAMASA;BAMBANG;2017;RANTETARIMA;1;0;0.00;0;0;0;0;0;0;41;0;0;0;0;JUNI
SULAWESI BARAT;MAMASA;BAMBANG;2018;SALURURU;1;1;100.00;1;1;0;1;1;0;54;37;21;20;37;JUNI
SULAWESI BARAT;MAMASA;BAMBANG;2019;SALUTABANG;1;1;100.00;1;1;0;1;1;0;49;38;24;20;38;JUNI
SULAWESI BARAT;MAMASA;BAMBANG;2020;BALATANA;1;1;100.00;1;1;0;1;1;0;55;33;18;17;33;JUNI
SULAWESI BARAT;MAMASA;BUNTUMALANGKA;2001;BUNTUMALANGKA;1;1;100.00;2;2;0;2;2;0;82;64;40;39;64;JUNI
SULAWESI BARAT;MAMASA;BUNTUMALANGKA;2002;RANTEBERAN;0;0;0.00;0;0;0;0;0;0;0;0;0;0;0;JUNI
SULAWESI BARAT;MAMASA;BUNTUMALANGKA;2003;KEBANGA;1;1;100.00;1;0;0;1;1;0;38;34;22;17;34;JUNI
SULAWESI BARAT;MAMASA;BUNTUMALANGKA;2004;SALURINDU;1;1;100.00;2;2;0;2;2;0;27;25;17;13;25;JUNI
SULAWESI BARAT;MAMASA;BUNTUMALANGKA;2005;TAORA;1;1;100.00;1;1;0;1;1;0;31;31;20;20;31;JUNI
SULAWESI BARAT;MAMASA;BUNTUMALANGKA;2006;KABAE;1;1;100.00;1;0;0;1;1;0;47;44;35;34;44;JUNI
SULAWESI BARAT;MAMASA;BUNTUMALANGKA;2007;SALUTAMBUN BARAT;0;0;0.00;0;0;0;0;0;0;0;0;0;0;0;JUNI
SULAWESI BARAT;MAMASA;BUNTUMALANGKA;2008;PENATANGAN;1;1;100.00;1;1;0;1;1;0;53;50;43;41;50;JUNI
SULAWESI BARAT;MAMASA;BUNTUMALANGKA;2009;SALUTAMBUN TIMUR;1;0;0.00;0;0;0;0;0;0;73;0;0;0;0;JUNI
SULAWESI BARAT;MAMASA;BUNTUMALANGKA;2010;SALUTAMBUN;0;0;0.00;0;0;0;0;0;0;0;0;0;0;0;JUNI
SULAWESI BARAT;MAMASA;BUNTUMALANGKA;2011;ARALLE TIMUR;1;0;0.00;0;0;0;0;0;0;43;0;0;0;0;JUNI
SULAWESI BARAT;MAMASA;NOSU;1001;NOSU;1;1;100.00;1;0;0;1;1;0;50;43;29;24;43;JUNI
SULAWESI BARAT;MAMASA;NOSU;2002;MINANGA;1;1;100.00;1;1;0;1;1;0;50;20;6;3;20;JUNI
SULAWESI BARAT;MAMASA;NOSU;2003;BATUPAPAN;1;1;100.00;1;0;0;1;1;0;26;23;9;6;23;JUNI
SULAWESI BARAT;MAMASA;NOSU;2004;MASEWWE;1;1;100.00;1;0;0;1;1;0;56;48;37;2;48;JUNI
SULAWESI BARAT;MAMASA;NOSU;2005;SIWI;1;1;100.00;1;1;0;1;1;0;74;8;3;3;8;JUNI
SULAWESI BARAT;MAMASA;NOSU;2006;MINANGA TIMUR;1;1;100.00;1;0;0;1;1;0;25;14;7;2;14;JUNI
SULAWESI BARAT;MAMASA;NOSU;2007;PARINDING;1;1;100.00;1;0;0;1;1;0;25;20;12;7;20;JUNI
SULAWESI BARAT;MAMASA;MAMBI;1001;MAMBI;1;1;100.00;1;0;0;1;1;0;69;32;13;10;32;JUNI
SULAWESI BARAT;MAMASA;MAMBI;1002;TALIPUKKI;0;0;0.00;0;0;0;0;0;0;0;0;0;0;0;JUNI
SULAWESI BARAT;MAMASA;MAMBI;2004;RANTEBULAHAN;1;1;100.00;3;1;0;3;3;0;44;40;23;16;40;JUNI
SULAWESI BARAT;MAMASA;MAMBI;2008;SONDONGLAYU;1;1;100.00;1;0;0;1;1;0;52;4;3;1;4;JUNI
SULAWESI BARAT;MAMASA;MAMBI;2016;SALUBANUA;0;0;0.00;0;0;0;0;0;0;0;0;0;0;0;JUNI
SULAWESI BARAT;MAMASA;MAMBI;2017;TAPALINA;0;0;0.00;0;0;0;0;0;0;0;0;0;0;0;JUNI
SULAWESI BARAT;MAMASA;MAMBI;2019;SENDANA;1;1;100.00;1;0;0;1;1;0;123;1;1;1;1;JUNI
SULAWESI BARAT;MAMASA;MAMBI;2024;PAMOSEAN;0;0;0.00;0;0;0;0;0;0;0;0;0;0;0;JUNI
SULAWESI BARAT;MAMASA;MAMBI;2025;SELUMAKA;0;0;0.00;0;0;0;0;0;0;0;0;0;0;0;JUNI
SULAWESI BARAT;MAMASA;MAMBI;2026;BUJUNG MANURUNG;1;0;0.00;0;0;0;0;0;0;35;0;0;0;0;JUNI
SULAWESI BARAT;MAMASA;MAMBI;2027;SALU ALO;0;0;0.00;0;0;0;0;0;0;0;0;0;0;0;JUNI
SULAWESI BARAT;MAMASA;MAMBI;2029;INDOBANUA;0;0;0.00;0;0;0;0;0;0;0;0;0;0;0;JUNI
SULAWESI BARAT;MAMASA;MAMBI;2030;SALUDURIAN;1;1;100.00;1;0;0;1;1;0;49;5;2;2;5;JUNI
SULAWESI BARAT;MAMASA;MEHALAAN;2001;MEHALAAN;1;1;100.00;1;0;0;1;1;0;40;36;18;18;36;JUNI
SULAWESI BARAT;MAMASA;MEHALAAN;2002;BOTTENG;1;1;100.00;1;0;0;1;1;0;53;51;30;28;51;JUNI
SULAWESI BARAT;MAMASA;MEHALAAN;2003;SALUKONTA;1;1;100.00;1;0;0;1;1;0;62;33;15;15;33;JUNI
SULAWESI BARAT;MAMASA;MEHALAAN;2004;MESAKADA;1;1;100.00;1;1;0;1;1;0;36;34;18;16;34;JUNI
SULAWESI BARAT;MAMASA;MEHALAAN;2005;MEHALAAN BARAT;1;1;100.00;1;0;0;1;1;0;52;25;19;19;25;JUNI
SULAWESI BARAT;MAMASA;MEHALAAN;2006;SALUAHOK;1;1;100.00;1;0;0;1;1;0;59;28;19;19;28;JUNI
SULAWESI BARAT;MAMASA;MEHALAAN;2007;SALUBALO;1;1;100.00;1;0;0;1;1;0;43;25;14;12;25;JUNI
SULAWESI BARAT;MAMASA;MEHALAAN;2008;PASSEMBUK;1;0;0.00;0;0;0;0;0;0;27;0;0;0;0;JUNI
SULAWESI BARAT;MAMASA;MEHALAAN;2009;KONDO;1;0;0.00;0;0;0;0;0;0;34;0;0;0;0;JUNI
SULAWESI BARAT;MAMASA;MEHALAAN;2010;LEKO SUKAMAJU;1;0;0.00;0;0;0;0;0;0;33;0;0;0;0;JUNI
SULAWESI BARAT;MAMASA;MEHALAAN;2011;ULUMEA;1;1;100.00;1;0;0;1;1;0;27;23;15;14;23;JUNI
SULAWESI BARAT;PASANGKAYU;SARJO;2001;SARJO;1;1;100.00;1;0;0;1;1;0;63;40;31;31;40;JUNI
SULAWESI BARAT;PASANGKAYU;SARJO;2002;MAPONU;0;0;0.00;0;0;0;0;0;0;0;0;0;0;0;JUNI
SULAWESI BARAT;PASANGKAYU;SARJO;2003;LETAWA;0;0;0.00;0;0;0;0;0;0;0;0;0;0;0;JUNI
SULAWESI BARAT;PASANGKAYU;SARJO;2004;SARUDE;1;1;100.00;1;0;0;1;1;0;229;53;38;38;53;JUNI
SULAWESI BARAT;PASANGKAYU;SARUDU;2001;SARUDU;0;0;0.00;0;0;0;0;0;0;0;0;0;0;0;JUNI
SULAWESI BARAT;PASANGKAYU;SARUDU;2003;BULU MARIO;1;1;100.00;1;1;0;1;1;0;251;24;16;10;24;JUNI
SULAWESI BARAT;PASANGKAYU;SARUDU;2005;KUMASARI;1;1;100.00;1;1;0;1;1;0;106;62;29;21;62;JUNI
SULAWESI BARAT;PASANGKAYU;SARUDU;2011;PATIKA;1;1;100.00;1;1;0;1;1;0;52;20;15;12;20;JUNI
SULAWESI BARAT;PASANGKAYU;SARUDU;2012;DODA;1;1;100.00;1;1;0;1;1;0;232;56;37;31;56;JUNI
SULAWESI BARAT;POLEWALI MANDAR;ANREAPI;1001;ANREAPI;1;1;100.00;0;1;1;1;1;0;225;119;67;52;0;JUNI
SULAWESI BARAT;POLEWALI MANDAR;ANREAPI;2002;DUAMPANUA;1;1;100.00;1;1;0;1;1;0;407;216;125;92;216;JUNI
SULAWESI BARAT;POLEWALI MANDAR;ANREAPI;2003;KELAPA DUA;1;1;100.00;1;1;0;1;1;0;223;62;41;33;62;JUNI
SULAWESI BARAT;POLEWALI MANDAR;ANREAPI;2004;PAPPANDANGAN;1;1;100.00;1;1;1;1;1;0;169;165;109;97;165;JUNI
SULAWESI BARAT;POLEWALI MANDAR;ANREAPI;2005;KUNYI;1;1;100.00;1;0;0;1;1;0;325;74;52;49;74;JUNI
SULAWESI BARAT;MAMUJU;TOMMO;2001;TOMMO;0;0;0.00;0;0;0;0;0;0;0;0;0;0;0;JUNI
SULAWESI BARAT;MAMUJU;TOMMO;2002;CAMPALOGA;1;1;100.00;1;0;0;1;1;0;222;30;24;14;30;JUNI
SULAWESI BARAT;MAMUJU;TOMMO;2003;BUANA SAKTI;1;1;100.00;1;0;0;1;1;0;91;31;15;14;31;JUNI
SULAWESI BARAT;MAMUJU;TOMMO;2004;TAMEMONGGA;1;1;100.00;1;0;0;1;1;0;108;32;28;21;32;JUNI
SULAWESI BARAT;MAMUJU;TOMMO;2005;TAMEJARRA;1;1;100.00;1;1;0;1;1;0;100;79;59;38;79;JUNI
SULAWESI BARAT;MAMUJU;TOMMO;2006;RANTEMARIO;1;1;100.00;1;1;0;1;1;0;98;31;26;26;31;JUNI
SULAWESI BARAT;MAMUJU;TOMMO;2007;MALINO;1;1;100.00;1;1;0;1;1;0;51;42;26;20;42;JUNI
SULAWESI BARAT;MAMUJU;TOMMO;2008;KAKULLASANG;1;1;100.00;1;0;0;1;1;0;143;34;25;21;34;JUNI
SULAWESI BARAT;MAMUJU;TOMMO;2009;LELING;1;1;100.00;1;0;0;1;1;0;84;23;12;11;23;JUNI
SULAWESI BARAT;MAMUJU;TOMMO;2010;KALEPU;1;1;100.00;1;1;0;1;1;0;110;25;20;20;25;JUNI
SULAWESI BARAT;MAMUJU;TOMMO;2011;SANDANA;1;1;100.00;1;0;0;1;1;0;82;15;12;12;15;JUNI
SULAWESI BARAT;MAMUJU;TOMMO;2012;LELING BARAT;1;1;100.00;1;0;0;1;1;0;115;23;19;15;23;JUNI
SULAWESI BARAT;MAMUJU;TOMMO;2013;LELING UTARA;1;1;100.00;1;0;0;1;1;0;158;35;26;20;35;JUNI
SULAWESI BARAT;MAMUJU;TOMMO;2014;SALUDENGEN;1;1;100.00;1;0;0;1;1;0;113;26;9;8;26;JUNI
SULAWESI BARAT;POLEWALI MANDAR;BALANIPA;1002;BALANIPA;1;1;100.00;1;1;0;1;1;0;325;17;12;5;17;JUNI
SULAWESI BARAT;POLEWALI MANDAR;BALANIPA;2001;TAMMAJARRA;1;1;100.00;1;1;0;1;1;0;200;0;0;0;0;JUNI
SULAWESI BARAT;POLEWALI MANDAR;BALANIPA;2003;TAMANGGALLE;1;1;100.00;1;1;0;1;1;0;220;42;22;9;42;JUNI
SULAWESI BARAT;POLEWALI MANDAR;BALANIPA;2004;MOSSO;1;1;100.00;1;1;0;1;1;0;76;11;7;7;11;JUNI
SULAWESI BARAT;POLEWALI MANDAR;BALANIPA;2005;GALUNG TULUK;1;1;100.00;1;1;0;1;1;0;330;38;25;11;38;JUNI
SULAWESI BARAT;POLEWALI MANDAR;BALANIPA;2006;SABANG SUBIK;1;1;100.00;1;1;0;1;1;0;310;103;53;36;103;JUNI
SULAWESI BARAT;POLEWALI MANDAR;BALANIPA;2007;PAMBUSUANG;1;1;100.00;1;1;0;1;1;0;461;120;85;55;120;JUNI
SULAWESI BARAT;POLEWALI MANDAR;BALANIPA;2008;BALA;1;1;100.00;1;1;0;1;1;0;636;64;34;16;64;JUNI
SULAWESI BARAT;POLEWALI MANDAR;BALANIPA;2009;LAMBANAN;1;1;100.00;1;1;0;1;1;0;24;22;14;2;22;JUNI
SULAWESI BARAT;POLEWALI MANDAR;BALANIPA;2010;LEGO;1;1;100.00;1;1;0;1;1;0;154;24;16;5;24;JUNI
SULAWESI BARAT;POLEWALI MANDAR;BALANIPA;2011;PALLIS;1;0;0.00;0;0;0;0;0;0;49;0;0;0;0;JUNI
SULAWESI BARAT;PASANGKAYU;PEDONGGA;2001;MALEI;1;1;100.00;1;0;0;1;1;0;179;85;63;61;85;JUNI
SULAWESI BARAT;PASANGKAYU;PEDONGGA;2002;PEDANDA;1;1;100.00;1;0;0;1;1;0;179;85;66;54;85;JUNI
SULAWESI BARAT;PASANGKAYU;PEDONGGA;2003;BATU OGE;1;1;100.00;1;0;0;1;1;0;152;50;37;28;50;JUNI
SULAWESI BARAT;PASANGKAYU;PEDONGGA;2004;MARTASARI;1;1;100.00;1;0;0;1;1;0;268;32;25;23;32;JUNI
SULAWESI BARAT;PASANGKAYU;DAPURANG;2001;DAPURANG;1;1;100.00;1;0;0;1;1;0;539;20;14;13;20;JUNI
SULAWESI BARAT;PASANGKAYU;DAPURANG;2002;BENGGAULU;1;0;0.00;0;0;0;0;0;0;40;0;0;0;0;JUNI
SULAWESI BARAT;PASANGKAYU;DAPURANG;2003;TIRTABUANA;0;0;0.00;0;0;0;0;0;0;0;0;0;0;0;JUNI
SULAWESI BARAT;PASANGKAYU;DAPURANG;2004;BULU BONGGU;1;1;100.00;1;1;0;1;1;0;415;13;11;9;13;JUNI
SULAWESI BARAT;PASANGKAYU;DAPURANG;2005;SARASA;0;0;0.00;0;0;0;0;0;0;0;0;0;0;0;JUNI
SULAWESI BARAT;MAMASA;TAWALIAN;1001;TAWALIAN;1;0;0.00;0;0;0;0;0;0;225;0;0;0;0;JUNI
SULAWESI BARAT;MAMASA;TAWALIAN;2002;TAWALIAN TIMUR;1;1;100.00;1;0;0;1;1;0;85;36;17;15;36;JUNI
SULAWESI BARAT;MAMASA;TAWALIAN;2003;KARIANGO;1;1;100.00;1;1;0;1;1;0;105;35;19;19;35;JUNI
SULAWESI BARAT;MAMASA;TAWALIAN;2004;RANTETANGNGA;1;1;100.00;1;1;0;1;1;0;53;48;24;19;48;JUNI
SULAWESI BARAT;MAMASA;TABULAHAN;1001;LAKAHANG;1;1;100.00;1;0;0;1;1;0;173;22;15;15;22;JUNI
SULAWESI BARAT;MAMASA;TABULAHAN;2002;PERIANGAN;1;1;100.00;1;0;0;1;1;0;35;17;15;14;17;JUNI
SULAWESI BARAT;MAMASA;TABULAHAN;2003;MALATIRO;1;1;100.00;1;0;0;1;1;0;44;43;31;26;43;JUNI
SULAWESI BARAT;MAMASA;TABULAHAN;2004;TABULAHAN;1;1;100.00;1;0;0;1;1;0;35;33;22;22;33;JUNI
SULAWESI BARAT;MAMASA;TABULAHAN;2005;SALULEANG;0;0;0.00;0;0;0;0;0;0;0;0;0;0;0;JUNI
SULAWESI BARAT;MAMASA;TABULAHAN;2007;TAMPAK KURRA;0;0;0.00;0;0;0;0;0;0;0;0;0;0;0;JUNI
SULAWESI BARAT;MAMASA;TABULAHAN;2008;GANDANG DEWATA;1;0;0.00;0;0;0;0;0;0;35;0;0;0;0;JUNI
SULAWESI BARAT;MAMASA;TABULAHAN;2009;BURANA;1;0;0.00;0;0;0;0;0;0;35;0;0;0;0;JUNI
SULAWESI BARAT;MAMASA;TABULAHAN;2010;SALUBAKKA;1;1;100.00;1;0;0;1;1;0;35;34;27;26;34;JUNI
SULAWESI BARAT;MAMASA;TABULAHAN;2011;PANGANDARAN;1;1;100.00;1;0;0;1;1;0;60;26;24;20;26;JUNI
SULAWESI BARAT;MAMASA;TABULAHAN;2012;TALOPAK;1;1;100.00;1;1;0;1;1;0;40;26;14;14;26;JUNI
SULAWESI BARAT;MAMASA;TABULAHAN;2013;PEU';1;1;100.00;1;0;0;1;1;0;35;34;18;18;34;JUNI
SULAWESI BARAT;MAMASA;TABULAHAN;2014;TIMORO;1;1;100.00;1;0;0;1;1;0;35;25;16;14;25;JUNI
SULAWESI BARAT;MAMASA;TABULAHAN;2015;LAKAHANG UTAMA;0;0;0.00;0;0;0;0;0;0;0;0;0;0;0;JUNI
SULAWESI BARAT;MAMASA;TABANG;1001;TABANG;1;1;100.00;1;1;0;1;1;0;50;30;16;15;30;JUNI
SULAWESI BARAT;MAMASA;TABANG;2003;TADOKALUA;1;1;100.00;1;1;0;1;1;0;44;36;25;21;36;JUNI
SULAWESI BARAT;MAMASA;TABANG;2004;TABANG BARAT;1;1;100.00;1;1;0;1;1;0;73;31;17;15;31;JUNI
SULAWESI BARAT;MAMASA;TABANG;2005;MASUPU;1;1;100.00;1;0;0;1;1;0;31;10;5;4;10;JUNI
SULAWESI BARAT;MAMASA;TABANG;2006;KALAMA;1;1;100.00;1;0;0;1;1;0;12;10;9;8;10;JUNI
SULAWESI BARAT;MAMASA;TABANG;2007;BAKADISURA;1;1;100.00;1;1;0;1;1;0;53;31;20;18;31;JUNI
SULAWESI BARAT;MAMASA;TABANG;2008;SALUKONA;1;1;100.00;1;0;0;1;1;0;30;30;21;19;30;JUNI
SULAWESI BARAT;MAJENE;TAMMERODO SENDANA;2001;SEPPONG;1;1;100.00;1;1;0;1;1;0;110;82;49;40;82;JUNI
SULAWESI BARAT;MAJENE;TAMMERODO SENDANA;2002;TAMMERODO;1;1;100.00;1;1;0;1;1;0;136;82;52;31;82;JUNI
SULAWESI BARAT;MAJENE;TAMMERODO SENDANA;2003;ULIDANG;1;1;100.00;1;1;0;1;1;0;100;78;66;47;78;JUNI
SULAWESI BARAT;MAJENE;TAMMERODO SENDANA;2004;TALLAMBALAO;1;1;100.00;1;1;0;1;1;0;73;68;50;42;68;JUNI
SULAWESI BARAT;MAJENE;TAMMERODO SENDANA;2005;TAMMERODO UTARA;1;1;100.00;1;1;0;1;1;0;111;84;56;43;84;JUNI
SULAWESI BARAT;MAJENE;TAMMERODO SENDANA;2006;MANYAMBA;1;1;100.00;1;1;0;1;1;0;47;42;38;31;42;JUNI
SULAWESI BARAT;MAJENE;TAMMERODO SENDANA;2007;AWO;1;1;100.00;1;1;0;1;1;0;100;75;55;38;75;JUNI
SULAWESI BARAT;MAJENE;TUBO SENDANA;2001;ONANG;1;1;100.00;1;1;0;1;1;0;428;65;36;28;65;JUNI
SULAWESI BARAT;MAJENE;TUBO SENDANA;2002;TUBO;1;1;100.00;1;1;0;1;1;0;50;48;31;27;48;JUNI
SULAWESI BARAT;MAJENE;TUBO SENDANA;2003;ONANG UTARA;1;1;100.00;1;1;0;1;1;0;100;36;36;28;36;JUNI
SULAWESI BARAT;MAJENE;TUBO SENDANA;2004;TUBO SELATAN;1;1;100.00;1;1;0;1;1;0;105;15;8;6;15;JUNI
SULAWESI BARAT;MAJENE;TUBO SENDANA;2005;BONDE BONDE;1;1;100.00;1;1;0;1;1;0;111;20;15;13;20;JUNI
SULAWESI BARAT;MAJENE;TUBO SENDANA;2006;TUBO TENGAH;1;1;100.00;1;0;0;1;1;0;66;22;12;10;22;JUNI
SULAWESI BARAT;MAJENE;TUBO SENDANA;2007;TUBO POANG;1;1;100.00;0;1;0;1;1;0;60;12;10;9;0;JUNI
