;PROVINSI;KABUPATEN;KECAMATAN;KELURAHAN;JUMLAH BUMIL;BUMIL TERDAMPINGI;BUMIL TIDAK TERDAMPINGI;JUMLAH BUMIL >=32 MINGGU;BUMIL >=32 MINGGU MENDAPAT INFORMASI KONTRASEPSI;BUMIL >=32 MINGGU TIDAK MENDAPAT INFORMASI KONTRASEPSI;BUMIL >=32 MINGGU AKAN KBPP;BUMIL >=32 MINGGU MEMUTUSKAN TIDAK KBPP;MENDAPATKAN TTD;TIDAK MENDAPATKAN TTD;MENGKOMSUMSI TTD;TIDAK MENGKOMSUMSI TTD;KIE PERSEORANGAN;KIE KELOMPOK;KIE PERSEORANGAN DAN KELOMPOK;TIDAK MENDAPAT KIE;MENDAPAT FASILITASI RUJUKAN;TIDAK MENDAPAT FASILITASI RUJUKAN;MENDAPAT FASILITASI BANSOS;TIDAK MENDAPAT FASILITASI BANSOS;BULAN
;SULAWESI BARAT;MAMUJU;PAPALANG;TOABO;32;54;-22;29;18;0;18;0;54;0;54;0;53;0;1;0;22;32;22;32;OKTOBER
;SULAWESI BARAT;MAMUJU;PAPALANG;PAPALANG;48;20;28;2;0;0;0;0;17;3;16;4;19;0;0;1;19;1;12;8;OKTOBER
;SULAWESI BARAT;MAMUJU;PAPALANG;BONDA;14;0;14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;OKTOBER
;SULAWESI BARAT;MAMUJU;PAPALANG;TOPORE;29;11;18;7;4;1;4;1;11;0;11;0;11;0;0;0;8;3;3;8;OKTOBER
;SULAWESI BARAT;MAMUJU;PAPALANG;SALUKAYU;20;21;-1;11;8;2;7;3;21;0;21;0;21;0;0;0;2;19;1;20;OKTOBER
;SULAWESI BARAT;MAMUJU;PAPALANG;SUKADAMAI;4;9;-5;6;6;0;6;0;9;0;9;0;4;0;5;0;9;0;9;0;OKTOBER
;SULAWESI BARAT;MAMUJU;PAPALANG;BODA-BODA;19;12;7;2;1;0;1;0;12;0;12;0;12;0;0;0;0;12;7;5;OKTOBER
;SULAWESI BARAT;MAMUJU;PAPALANG;SISANGO;5;5;0;3;2;0;2;0;5;0;5;0;5;0;0;0;3;2;3;2;OKTOBER
;SULAWESI BARAT;MAMUJU;PAPALANG;BATU AMPA;15;13;2;1;1;0;1;0;13;0;13;0;1;12;0;0;10;3;2;11;OKTOBER
;SULAWESI BARAT;MAMUJU;SIMBORO;SIMBORO;99;18;81;12;6;0;6;0;17;1;17;1;18;0;0;0;6;12;1;17;OKTOBER
;SULAWESI BARAT;MAMUJU;SIMBORO;RANGAS;28;22;6;7;5;0;5;0;20;2;20;2;21;0;1;0;6;16;3;19;OKTOBER
;SULAWESI BARAT;MAMUJU;SIMBORO;BOTTENG;18;6;12;2;1;0;1;0;6;0;6;0;6;0;0;0;0;6;2;4;OKTOBER
;SULAWESI BARAT;MAMUJU;SIMBORO;SALETTO;19;12;7;9;6;0;6;0;12;0;12;0;11;0;0;1;3;9;5;7;OKTOBER
;SULAWESI BARAT;MAMUJU;SIMBORO;SUMARE;27;42;-15;25;20;0;20;0;42;0;38;4;3;34;0;5;2;40;1;41;OKTOBER
;SULAWESI BARAT;MAMUJU;SIMBORO;BOTTENG UTARA;30;31;-1;17;7;0;5;2;29;2;29;2;9;1;21;0;0;31;13;18;OKTOBER
;SULAWESI BARAT;MAMUJU;SIMBORO;TAPANDULLU;3;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;OKTOBER
;SULAWESI BARAT;MAMUJU;SIMBORO;PATI'DI;12;8;4;5;1;0;1;0;8;0;8;0;5;3;0;0;8;0;8;0;OKTOBER
;SULAWESI BARAT;MAMUJU;TAPALANG BARAT;DUNGKAIT;9;0;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;OKTOBER
;SULAWESI BARAT;MAMUJU;TAPALANG BARAT;LEBANI;3;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;OKTOBER
;SULAWESI BARAT;MAMUJU;TAPALANG BARAT;LABUANG RANO;15;9;6;0;0;0;0;0;9;0;9;0;4;0;5;0;3;6;9;0;OKTOBER
;SULAWESI BARAT;MAMUJU;TAPALANG BARAT;PASABU;18;35;-17;18;14;0;10;4;32;3;32;3;35;0;0;0;6;29;9;26;OKTOBER
;SULAWESI BARAT;MAMUJU;TAPALANG BARAT;TANETE PAO;3;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;OKTOBER
;SULAWESI BARAT;MAMUJU;TAPALANG BARAT;PANGASAAN;7;3;4;1;1;0;1;0;3;0;3;0;0;0;3;0;0;3;0;3;OKTOBER
;SULAWESI BARAT;MAMUJU;TAPALANG BARAT;AHU;28;14;14;7;5;0;2;3;14;0;14;0;6;0;8;0;6;8;5;9;OKTOBER
;SULAWESI BARAT;MAMUJU;TOMMO;TOMMO;12;0;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;OKTOBER
;SULAWESI BARAT;MAMUJU;TOMMO;CAMPALOGA;20;6;14;2;2;0;2;0;6;0;6;0;0;3;3;0;6;0;1;5;OKTOBER
;SULAWESI BARAT;MAMUJU;TOMMO;BUANA SAKTI;21;18;3;9;9;0;9;0;18;0;18;0;17;0;1;0;8;10;3;15;OKTOBER
;SULAWESI BARAT;MAMUJU;TOMMO;TAMEMONGGA;3;1;2;0;0;0;0;0;1;0;1;0;1;0;0;0;0;1;0;1;OKTOBER
;SULAWESI BARAT;MAMUJU;TOMMO;TAMEJARRA;20;19;1;5;3;0;2;1;19;0;17;2;7;0;12;0;5;14;9;10;OKTOBER
;SULAWESI BARAT;MAMUJU;TOMMO;RANTEMARIO;15;11;4;6;5;0;5;0;11;0;11;0;3;2;6;0;10;1;5;6;OKTOBER
;SULAWESI BARAT;MAMUJU;TOMMO;MALINO;10;5;5;2;2;0;1;1;5;0;5;0;5;0;0;0;5;0;2;3;OKTOBER
;SULAWESI BARAT;MAMUJU;TOMMO;KAKULLASANG;23;16;7;10;10;0;10;0;16;0;16;0;7;0;9;0;11;5;7;9;OKTOBER
;SULAWESI BARAT;MAMUJU;TOMMO;LELING;20;23;-3;15;8;7;15;0;23;0;23;0;23;0;0;0;5;18;21;2;OKTOBER
;SULAWESI BARAT;MAMUJU;TOMMO;KALEPU;12;10;2;4;2;0;1;1;10;0;10;0;2;0;8;0;8;2;2;8;OKTOBER
;SULAWESI BARAT;MAMUJU;TOMMO;SANDANA;5;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;OKTOBER
;SULAWESI BARAT;MAMUJU;TOMMO;LELING BARAT;10;3;7;0;0;0;0;0;3;0;3;0;0;0;3;0;3;0;3;0;OKTOBER
;SULAWESI BARAT;MAMUJU;TOMMO;LELING UTARA;9;0;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;OKTOBER
;SULAWESI BARAT;MAMUJU;TOMMO;SALUDENGEN;5;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;OKTOBER
;SULAWESI BARAT;MAJENE;BANGGAE;BANGGAE;42;26;16;5;4;1;3;2;26;0;26;0;18;1;6;1;0;26;7;19;OKTOBER
;SULAWESI BARAT;MAJENE;BANGGAE;BARU;40;37;3;19;16;1;16;1;37;0;37;0;12;7;18;0;19;18;36;1;OKTOBER
;SULAWESI BARAT;MAJENE;BANGGAE;PANGALI ALI;105;73;32;14;11;1;10;2;73;0;72;1;55;0;18;0;30;43;67;6;OKTOBER
;SULAWESI BARAT;MAJENE;BANGGAE;TOTOLI;27;6;21;4;4;0;3;1;6;0;6;0;3;2;1;0;5;1;5;1;OKTOBER
;SULAWESI BARAT;MAJENE;BANGGAE;RANGAS;58;20;38;6;5;0;5;0;20;0;20;0;14;3;2;1;10;10;5;15;OKTOBER
;SULAWESI BARAT;MAJENE;BANGGAE;GALUNG;15;23;-8;16;7;2;7;2;23;0;23;0;23;0;0;0;12;11;11;12;OKTOBER
;SULAWESI BARAT;MAJENE;BANGGAE;PALIPI SOREANG;15;12;3;4;4;0;2;2;12;0;12;0;10;2;0;0;6;6;10;2;OKTOBER
;SULAWESI BARAT;MAJENE;BANGGAE;PAMBOBORANG;26;15;11;2;1;0;0;1;15;0;15;0;12;3;0;0;2;13;4;11;OKTOBER
;SULAWESI BARAT;MAJENE;MALUNDA;MALUNDA;13;8;5;3;3;0;2;1;7;1;7;1;8;0;0;0;1;7;1;7;OKTOBER
;SULAWESI BARAT;MAJENE;MALUNDA;LAMUNGANG BATU;18;3;15;1;1;0;1;0;3;0;3;0;0;0;3;0;0;3;0;3;OKTOBER
;SULAWESI BARAT;MAJENE;MALUNDA;BAMBANGAN;18;14;4;2;2;0;0;2;14;0;14;0;5;0;9;0;2;12;12;2;OKTOBER
;SULAWESI BARAT;MAJENE;MALUNDA;LOMBANG;9;10;-1;2;2;0;2;0;10;0;10;0;2;0;8;0;9;1;10;0;OKTOBER
;SULAWESI BARAT;MAJENE;MALUNDA;LOMBONG;26;23;3;4;3;0;2;1;22;1;22;1;2;0;21;0;17;6;21;2;OKTOBER
;SULAWESI BARAT;MAJENE;MALUNDA;MEKKATTA;21;20;1;3;4;0;3;1;20;0;20;0;4;1;15;0;14;6;19;1;OKTOBER
;SULAWESI BARAT;MAJENE;MALUNDA;MALIAYA;15;4;11;1;1;0;1;0;4;0;4;0;0;1;3;0;0;4;4;0;OKTOBER
;SULAWESI BARAT;MAJENE;MALUNDA;LOMBANG TIMUR;7;11;-4;10;7;1;5;3;11;0;11;0;11;0;0;0;6;5;7;4;OKTOBER
;SULAWESI BARAT;MAJENE;MALUNDA;SALUTAHONGAN;18;0;18;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;OKTOBER
;SULAWESI BARAT;MAJENE;MALUNDA;LOMBONG TIMUR;13;25;-12;14;8;4;6;6;25;0;25;0;25;0;0;0;0;25;21;4;OKTOBER
;SULAWESI BARAT;MAJENE;MALUNDA;MEKKATTA SELATAN;14;11;3;1;0;0;0;0;11;0;11;0;5;0;6;0;0;11;10;1;OKTOBER
;SULAWESI BARAT;MAJENE;MALUNDA;KAYUANGIN;17;10;7;1;1;0;1;0;10;0;10;0;5;0;5;0;0;10;5;5;OKTOBER
;SULAWESI BARAT;MAJENE;BANGGAE TIMUR;BAURUNG;36;28;8;16;13;1;8;6;28;0;28;0;27;0;1;0;10;18;25;3;OKTOBER
;SULAWESI BARAT;MAJENE;BANGGAE TIMUR;BARUGA;11;20;-9;14;10;0;8;2;20;0;20;0;13;0;6;1;2;18;7;13;OKTOBER
;SULAWESI BARAT;MAJENE;BANGGAE TIMUR;BARUGA DHUA;12;36;-24;22;20;2;17;5;36;0;36;0;36;0;0;0;32;4;31;5;OKTOBER
;SULAWESI BARAT;MAJENE;BANGGAE TIMUR;LABUANG;30;48;-18;23;19;0;17;2;47;1;44;4;38;4;6;0;25;23;40;8;OKTOBER
;SULAWESI BARAT;MAJENE;BANGGAE TIMUR;TANDE;6;17;-11;13;10;0;8;2;17;0;17;0;12;3;2;0;1;16;10;7;OKTOBER
;SULAWESI BARAT;MAJENE;BANGGAE TIMUR;LEMBANG;41;43;-2;27;12;1;9;4;43;0;43;0;43;0;0;0;5;38;21;22;OKTOBER
;SULAWESI BARAT;MAJENE;BANGGAE TIMUR;LABUANG UTARA;17;33;-16;23;15;1;6;10;33;0;33;0;29;0;4;0;9;24;27;6;OKTOBER
;SULAWESI BARAT;MAJENE;BANGGAE TIMUR;TANDE TIMUR;13;28;-15;14;8;0;8;0;28;0;28;0;28;0;0;0;2;26;20;8;OKTOBER
;SULAWESI BARAT;MAJENE;BANGGAE TIMUR;BUTTU BARUGA;17;26;-9;14;14;0;14;0;26;0;26;0;3;1;22;0;6;20;23;3;OKTOBER
;SULAWESI BARAT;MAJENE;PAMBOANG;LALAMPANUA;19;23;-4;9;8;1;3;5;23;0;23;0;21;0;2;0;1;22;3;20;OKTOBER
;SULAWESI BARAT;MAJENE;PAMBOANG;SIRINDU;6;6;0;2;1;0;1;0;6;0;6;0;1;5;0;0;0;6;3;3;OKTOBER
;SULAWESI BARAT;MAJENE;PAMBOANG;ADOLANG;5;12;-7;7;7;0;5;2;12;0;11;1;0;9;3;0;11;1;10;2;OKTOBER
;SULAWESI BARAT;MAJENE;PAMBOANG;BABABULO;23;41;-18;26;21;2;15;8;41;0;38;3;24;0;17;0;16;25;39;2;OKTOBER
;SULAWESI BARAT;MAJENE;PAMBOANG;BONDE;23;20;3;8;9;0;9;0;20;0;20;0;20;0;0;0;2;18;9;11;OKTOBER
;SULAWESI BARAT;MAJENE;PAMBOANG;BETTENG;6;6;0;0;0;0;0;0;6;0;6;0;4;0;2;0;6;0;6;0;OKTOBER
;SULAWESI BARAT;MAJENE;PAMBOANG;SIMBANG;6;6;0;0;0;0;0;0;6;0;6;0;3;0;3;0;4;2;4;2;OKTOBER
;SULAWESI BARAT;MAJENE;PAMBOANG;BONDE UTARA;30;59;-29;36;32;0;29;3;59;0;59;0;19;1;39;0;7;52;59;0;OKTOBER
;SULAWESI BARAT;MAJENE;PAMBOANG;BABABULO UTARA;7;10;-3;3;3;0;3;0;10;0;10;0;1;1;8;0;0;10;7;3;OKTOBER
;SULAWESI BARAT;MAJENE;PAMBOANG;BUTTU PAMBOANG;12;14;-2;3;2;1;1;2;14;0;14;0;12;0;2;0;8;6;13;1;OKTOBER
;SULAWESI BARAT;MAJENE;PAMBOANG;BANUA ADOLANG;20;25;-5;10;9;0;7;2;25;0;25;0;1;24;0;0;12;13;19;6;OKTOBER
;SULAWESI BARAT;MAJENE;PAMBOANG;ADOLANG DHUA;9;19;-10;12;7;0;3;4;19;0;19;0;3;6;9;1;17;2;16;3;OKTOBER
;SULAWESI BARAT;MAJENE;PAMBOANG;TINAMBUNG;11;17;-6;7;7;0;7;0;17;0;17;0;11;6;0;0;5;12;6;11;OKTOBER
;SULAWESI BARAT;MAJENE;PAMBOANG;PESULOANG;8;11;-3;6;2;0;0;2;11;0;11;0;3;2;6;0;1;10;11;0;OKTOBER
;SULAWESI BARAT;MAJENE;PAMBOANG;BALOMBONG;5;8;-3;5;5;0;5;0;8;0;8;0;8;0;0;0;1;7;3;5;OKTOBER
;SULAWESI BARAT;MAJENE;SENDANA;MOSSO;31;8;23;2;2;0;2;0;8;0;8;0;3;1;4;0;0;8;3;5;OKTOBER
;SULAWESI BARAT;MAJENE;SENDANA;MOSSO DHUA;12;16;-4;8;5;0;5;0;16;0;16;0;12;0;4;0;3;13;6;10;OKTOBER
;SULAWESI BARAT;MAJENE;SENDANA;TOTOLISI SENDANA;11;0;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;OKTOBER
;SULAWESI BARAT;MAJENE;SENDANA;TALLUBANUA;20;28;-8;13;11;0;11;0;28;0;28;0;0;0;28;0;0;28;13;15;OKTOBER
;SULAWESI BARAT;MAJENE;SENDANA;LALATEDZONG;5;11;-6;5;5;0;5;0;11;0;11;0;9;0;2;0;4;7;9;2;OKTOBER
;SULAWESI BARAT;MAJENE;SENDANA;BINANGA;6;15;-9;12;12;0;12;0;15;0;15;0;0;0;15;0;0;15;15;0;OKTOBER
;SULAWESI BARAT;MAJENE;SENDANA;PUTTADA;4;9;-5;4;4;0;4;0;9;0;9;0;7;2;0;0;5;4;4;5;OKTOBER
;SULAWESI BARAT;MAJENE;SENDANA;PAMINGGALAN;5;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;OKTOBER
;SULAWESI BARAT;MAJENE;SENDANA;LEPPANGANG;3;3;0;0;0;0;0;0;3;0;3;0;0;0;3;0;0;3;3;0;OKTOBER
;SULAWESI BARAT;MAJENE;SENDANA;PUNDAU;8;10;-2;6;4;0;3;1;10;0;10;0;6;4;0;0;10;0;6;4;OKTOBER
;SULAWESI BARAT;MAJENE;SENDANA;SENDANA;4;4;0;1;1;0;0;1;4;0;4;0;4;0;0;0;4;0;4;0;OKTOBER
;SULAWESI BARAT;MAJENE;SENDANA;BANUA SENDANA;5;5;0;2;2;0;2;0;5;0;5;0;0;5;0;0;1;4;1;4;OKTOBER
;SULAWESI BARAT;MAJENE;SENDANA;TALLUBANUA UTARA;6;2;4;1;1;0;1;0;2;0;2;0;1;0;1;0;2;0;2;0;OKTOBER
;SULAWESI BARAT;MAJENE;SENDANA;LIMBORO RAMBU-RAMBU;5;11;-6;6;4;2;4;2;11;0;11;0;1;10;0;0;9;2;11;0;OKTOBER
;SULAWESI BARAT;MAJENE;SENDANA;LIMBUA;5;7;-2;3;2;0;1;1;7;0;7;0;7;0;0;0;0;7;7;0;OKTOBER
;SULAWESI BARAT;MAJENE;SENDANA;BUKIT SAMANG;5;14;-9;9;4;0;3;1;14;0;14;0;8;1;5;0;7;7;5;9;OKTOBER
;SULAWESI BARAT;MAJENE;TAMMERODO SENDANA;SEPPONG;12;32;-20;19;12;1;13;0;32;0;32;0;32;0;0;0;9;23;3;29;OKTOBER
;SULAWESI BARAT;MAJENE;TAMMERODO SENDANA;TAMMERODO;17;40;-23;26;10;1;10;1;40;0;40;0;14;8;18;0;14;26;32;8;OKTOBER
;SULAWESI BARAT;MAJENE;TAMMERODO SENDANA;ULIDANG;17;40;-23;26;13;6;14;5;40;0;40;0;28;7;5;0;18;22;25;15;OKTOBER
;SULAWESI BARAT;MAJENE;TAMMERODO SENDANA;TALLAMBALAO;11;32;-21;25;21;0;21;0;32;0;32;0;27;4;1;0;20;12;13;19;OKTOBER
;SULAWESI BARAT;MAJENE;TAMMERODO SENDANA;TAMMERODO UTARA;20;42;-22;18;13;0;10;3;42;0;42;0;37;1;4;0;9;33;18;24;OKTOBER
;SULAWESI BARAT;MAJENE;TAMMERODO SENDANA;MANYAMBA;11;29;-18;22;12;1;12;1;29;0;29;0;12;4;13;0;6;23;26;3;OKTOBER
;SULAWESI BARAT;MAJENE;TAMMERODO SENDANA;AWO;24;37;-13;20;16;1;16;1;34;3;34;3;13;6;18;0;37;0;13;24;OKTOBER
;SULAWESI BARAT;MAJENE;TUBO SENDANA;ONANG;20;3;17;0;0;0;0;0;3;0;3;0;3;0;0;0;0;3;0;3;OKTOBER
;SULAWESI BARAT;MAJENE;TUBO SENDANA;TUBO;5;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;OKTOBER
;SULAWESI BARAT;MAJENE;TUBO SENDANA;ONANG UTARA;9;13;-4;6;1;0;0;1;13;0;13;0;5;0;7;1;5;8;12;1;OKTOBER
;SULAWESI BARAT;MAJENE;TUBO SENDANA;TUBO SELATAN;6;23;-17;16;15;0;13;2;23;0;23;0;2;0;21;0;11;12;12;11;OKTOBER
;SULAWESI BARAT;MAJENE;TUBO SENDANA;BONDE BONDE;6;7;-1;3;2;0;2;0;7;0;7;0;5;0;0;2;0;7;0;7;OKTOBER
;SULAWESI BARAT;MAJENE;TUBO SENDANA;TUBO TENGAH;8;14;-6;9;6;0;5;1;14;0;14;0;3;0;10;1;7;7;5;9;OKTOBER
;SULAWESI BARAT;MAJENE;TUBO SENDANA;TUBO POANG;6;9;-3;2;0;0;0;0;9;0;9;0;9;0;0;0;1;8;0;9;OKTOBER
;SULAWESI BARAT;MAJENE;ULUMANDA;KABIRAAN;15;11;4;1;1;0;1;0;11;0;11;0;10;1;0;0;6;5;7;4;OKTOBER
;SULAWESI BARAT;MAJENE;ULUMANDA;SAMBABO;14;16;-2;2;1;1;2;0;16;0;16;0;16;0;0;0;4;12;7;9;OKTOBER
;SULAWESI BARAT;MAJENE;ULUMANDA;TANDEALLO;5;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;OKTOBER
;SULAWESI BARAT;MAJENE;ULUMANDA;ULUMANDA;20;0;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;OKTOBER
;SULAWESI BARAT;MAJENE;ULUMANDA;SALUTAMBUNG;14;3;11;1;1;0;1;0;3;0;3;0;3;0;0;0;3;0;3;0;OKTOBER
;SULAWESI BARAT;MAJENE;ULUMANDA;POPENGA;7;7;0;6;3;1;4;0;7;0;7;0;7;0;0;0;7;0;7;0;OKTOBER
;SULAWESI BARAT;MAJENE;ULUMANDA;SULAI;16;0;16;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;OKTOBER
;SULAWESI BARAT;MAJENE;ULUMANDA;PANGGALO;7;7;0;0;0;0;0;0;7;0;7;0;7;0;0;0;7;0;7;0;OKTOBER
;SULAWESI BARAT;POLEWALI MANDAR;ALLU;PETOOSANG;5;13;-8;6;5;0;5;0;13;0;13;0;13;0;0;0;0;13;6;7;OKTOBER
;SULAWESI BARAT;POLEWALI MANDAR;ALLU;MOMBI;14;17;-3;10;4;0;2;2;17;0;17;0;12;1;4;0;2;15;3;14;OKTOBER
;SULAWESI BARAT;POLEWALI MANDAR;ALLU;KALUMAMMANG;11;9;2;1;2;0;2;0;9;0;9;0;1;0;8;0;9;0;9;0;OKTOBER
;SULAWESI BARAT;POLEWALI MANDAR;ALLU;PAO-PAO;25;49;-24;31;26;0;22;4;49;0;49;0;32;1;16;0;24;25;31;18;OKTOBER
;SULAWESI BARAT;POLEWALI MANDAR;ALLU;PUPPU URING;45;18;27;11;9;0;8;1;18;0;18;0;1;7;10;0;1;17;18;0;OKTOBER
;SULAWESI BARAT;POLEWALI MANDAR;ALLU;SARAGIAN;7;11;-4;5;2;0;2;0;11;0;11;0;0;11;0;0;11;0;11;0;OKTOBER
;SULAWESI BARAT;POLEWALI MANDAR;ALLU;SAYOANG;2;11;-9;10;5;2;4;3;11;0;11;0;11;0;0;0;11;0;9;2;OKTOBER
;SULAWESI BARAT;POLEWALI MANDAR;ALLU;ALU;15;13;2;4;4;0;4;0;13;0;13;0;10;0;3;0;2;11;3;10;OKTOBER
;SULAWESI BARAT;POLEWALI MANDAR;ANREAPI;ANREAPI;21;10;11;5;5;0;5;0;10;0;10;0;0;0;10;0;7;3;10;0;OKTOBER
;SULAWESI BARAT;POLEWALI MANDAR;ANREAPI;DUAMPANUA;15;22;-7;16;14;0;14;0;22;0;22;0;2;1;19;0;2;20;1;21;OKTOBER
;SULAWESI BARAT;POLEWALI MANDAR;ANREAPI;KELAPA DUA;17;24;-7;14;6;0;6;0;24;0;24;0;4;5;15;0;10;14;17;7;OKTOBER
;SULAWESI BARAT;POLEWALI MANDAR;ANREAPI;PAPPANDANGAN;17;7;10;4;4;0;4;0;7;0;7;0;0;4;2;1;2;5;2;5;OKTOBER
;SULAWESI BARAT;POLEWALI MANDAR;ANREAPI;KUNYI;8;10;-2;3;1;0;1;0;10;0;10;0;7;0;3;0;0;10;4;6;OKTOBER
;SULAWESI BARAT;POLEWALI MANDAR;BALANIPA;BALANIPA;13;33;-20;22;9;1;7;3;33;0;33;0;31;0;2;0;3;30;14;19;OKTOBER
;SULAWESI BARAT;POLEWALI MANDAR;BALANIPA;TAMMAJARRA;16;15;1;5;4;0;4;0;15;0;15;0;15;0;0;0;9;6;9;6;OKTOBER
;SULAWESI BARAT;POLEWALI MANDAR;BALANIPA;TAMANGGALLE;19;8;11;3;3;0;3;0;8;0;2;6;8;0;0;0;0;8;1;7;OKTOBER
;SULAWESI BARAT;POLEWALI MANDAR;BALANIPA;MOSSO;4;6;-2;5;5;0;5;0;6;0;6;0;6;0;0;0;0;6;2;4;OKTOBER
;SULAWESI BARAT;POLEWALI MANDAR;BALANIPA;GALUNG TULUK;19;4;15;2;2;0;2;0;4;0;3;1;4;0;0;0;0;4;1;3;OKTOBER
;SULAWESI BARAT;POLEWALI MANDAR;BALANIPA;SABANG SUBIK;16;0;16;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;OKTOBER
;SULAWESI BARAT;POLEWALI MANDAR;BALANIPA;PAMBUSUANG;54;43;11;27;19;0;17;2;43;0;43;0;31;12;0;0;36;7;41;2;OKTOBER
;SULAWESI BARAT;POLEWALI MANDAR;BALANIPA;BALA;83;38;45;12;8;0;8;0;38;0;38;0;38;0;0;0;2;36;3;35;OKTOBER
;SULAWESI BARAT;POLEWALI MANDAR;BALANIPA;LAMBANAN;5;21;-16;15;9;0;5;4;20;1;20;1;20;1;0;0;13;8;8;13;OKTOBER
;SULAWESI BARAT;POLEWALI MANDAR;BALANIPA;LEGO;10;20;-10;11;9;0;2;7;20;0;20;0;2;18;0;0;20;0;20;0;OKTOBER
;SULAWESI BARAT;POLEWALI MANDAR;BALANIPA;PALLIS;3;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;OKTOBER
;SULAWESI BARAT;POLEWALI MANDAR;BINUANG;AMASSANGAN;38;17;21;5;3;0;3;0;17;0;17;0;8;1;8;0;17;0;12;5;OKTOBER
;SULAWESI BARAT;POLEWALI MANDAR;BINUANG;TONYAMAN;32;3;29;1;1;0;1;0;3;0;3;0;0;0;3;0;3;0;3;0;OKTOBER
;SULAWESI BARAT;POLEWALI MANDAR;BINUANG;KUAJANG;37;23;14;14;14;0;14;0;23;0;23;0;12;10;1;0;7;16;9;14;OKTOBER
;SULAWESI BARAT;POLEWALI MANDAR;BINUANG;PAKU;11;5;6;2;1;1;2;0;5;0;5;0;2;2;1;0;4;1;2;3;OKTOBER
;SULAWESI BARAT;POLEWALI MANDAR;BINUANG;MIRRING;30;31;-1;14;5;0;5;0;31;0;31;0;30;0;1;0;3;28;27;4;OKTOBER
;SULAWESI BARAT;POLEWALI MANDAR;BINUANG;BATETANGNGA;37;26;11;17;10;0;10;0;26;0;26;0;11;0;15;0;17;9;18;8;OKTOBER
;SULAWESI BARAT;POLEWALI MANDAR;BINUANG;MAMMI;9;22;-13;15;3;0;3;0;22;0;22;0;1;1;20;0;15;7;3;19;OKTOBER
;SULAWESI BARAT;POLEWALI MANDAR;BINUANG;KALEOK;4;1;3;1;1;0;1;0;1;0;1;0;1;0;0;0;1;0;1;0;OKTOBER
;SULAWESI BARAT;POLEWALI MANDAR;BINUANG;AMOLA;3;2;1;0;1;0;1;0;2;0;2;0;2;0;0;0;2;0;1;1;OKTOBER
;SULAWESI BARAT;POLEWALI MANDAR;BINUANG;REA;27;31;-4;13;9;0;9;0;31;0;31;0;29;0;2;0;1;30;14;17;OKTOBER
;SULAWESI BARAT;POLEWALI MANDAR;BULO;BULO;33;1;32;1;1;0;1;0;1;0;1;0;0;0;1;0;1;0;1;0;OKTOBER
;SULAWESI BARAT;POLEWALI MANDAR;BULO;PULLIWA;23;7;16;0;0;0;0;0;7;0;7;0;7;0;0;0;0;7;0;7;OKTOBER
;SULAWESI BARAT;POLEWALI MANDAR;BULO;PATAMBANUA;8;13;-5;9;3;0;3;0;13;0;13;0;0;0;13;0;5;8;6;7;OKTOBER
;SULAWESI BARAT;POLEWALI MANDAR;BULO;KAROMBANG;14;11;3;8;5;0;2;3;11;0;11;0;1;0;10;0;5;6;10;1;OKTOBER
;SULAWESI BARAT;POLEWALI MANDAR;BULO;DAALA TIMUR;12;8;4;1;1;0;1;0;8;0;8;0;8;0;0;0;8;0;1;7;OKTOBER
;SULAWESI BARAT;POLEWALI MANDAR;BULO;LENGGO;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;OKTOBER
;SULAWESI BARAT;POLEWALI MANDAR;BULO;SABURA;13;11;2;1;0;0;0;0;10;1;10;1;7;0;0;4;3;8;2;9;OKTOBER
;SULAWESI BARAT;POLEWALI MANDAR;BULO;SEPPORRAKI;14;18;-4;7;2;0;2;0;18;0;18;0;18;0;0;0;0;18;6;12;OKTOBER
;SULAWESI BARAT;POLEWALI MANDAR;BULO;IHING;17;27;-10;18;11;0;11;0;27;0;27;0;22;0;5;0;23;4;26;1;OKTOBER
